Unnamed: 0,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,sale,month_name,City,Hour,grouped
91876,220153,Lightning Charging Cable,1,14.95,2019-06-05 22:08:00,"829 North St, San Francisco, CA 94016",14.95,June, San Francisco,22,"Lightning Charging Cable,Bose SoundSport Headphones"
91879,220155,iPhone,1,700.0,2019-06-27 22:35:00,"163 Washington St, San Francisco, CA 94016",700.0,June, San Francisco,22,"iPhone,Apple Airpods Headphones"
91910,220185,AAA Batteries (4-pack),2,2.99,2019-06-05 17:22:00,"257 8th St, Los Angeles, CA 90001",5.98,June, Los Angeles,17,"AAA Batteries (4-pack),Wired Headphones"
91934,220208,iPhone,1,700.0,2019-06-19 10:14:00,"569 Hickory St, Los Angeles, CA 90001",700.0,June, Los Angeles,10,"iPhone,Wired Headphones"
91950,220223,Wired Headphones,2,11.99,2019-06-19 15:20:00,"995 Spruce St, Austin, TX 73301",23.98,June, Austin,15,"Wired Headphones,AAA Batteries (4-pack)"
91969,220241,Google Phone,1,600.0,2019-06-02 18:47:00,"302 West St, San Francisco, CA 94016",600.0,June, San Francisco,18,"Google Phone,Bose SoundSport Headphones"
91975,220246,iPhone,1,700.0,2019-06-10 14:11:00,"10 Jefferson St, Atlanta, GA 30301",700.0,June, Atlanta,14,"iPhone,Apple Airpods Headphones"
91997,220267,Google Phone,1,600.0,2019-06-01 18:47:00,"78 Jackson St, Los Angeles, CA 90001",600.0,June, Los Angeles,18,"Google Phone,USB-C Charging Cable"
92007,220276,AA Batteries (4-pack),1,3.84,2019-06-25 21:51:00,"336 9th St, Los Angeles, CA 90001",3.84,June, Los Angeles,21,"AA Batteries (4-pack),USB-C Charging Cable"
92025,220293,AAA Batteries (4-pack),3,2.99,2019-06-04 21:12:00,"687 12th St, New York City, NY 10001",8.97,June, New York City,21,"AAA Batteries (4-pack),iPhone"
92043,220310,iPhone,1,700.0,2019-06-28 11:47:00,"190 Walnut St, San Francisco, CA 94016",700.0,June, San Francisco,11,"iPhone,Wired Headphones"
92054,220320,iPhone,1,700.0,2019-06-06 08:49:00,"485 4th St, Boston, MA 02215",700.0,June, Boston,8,"iPhone,Lightning Charging Cable"
92109,220374,Lightning Charging Cable,1,14.95,2019-06-05 09:56:00,"578 13th St, Portland, ME 04101",14.95,June, Portland,9,"Lightning Charging Cable,AAA Batteries (4-pack)"
92117,220381,iPhone,1,700.0,2019-06-26 21:12:00,"976 Walnut St, Seattle, WA 98101",700.0,June, Seattle,21,"iPhone,Apple Airpods Headphones"
92129,220392,Lightning Charging Cable,1,14.95,2019-06-08 17:13:00,"472 8th St, Portland, ME 04101",14.95,June, Portland,17,"Lightning Charging Cable,Lightning Charging Cable"
92222,220484,Apple Airpods Headphones,1,150.0,2019-06-09 14:36:00,"123 Willow St, Los Angeles, CA 90001",150.0,June, Los Angeles,14,"Apple Airpods Headphones,AAA Batteries (4-pack)"
92265,220526,iPhone,1,700.0,2019-06-01 16:23:00,"814 6th St, Los Angeles, CA 90001",700.0,June, Los Angeles,16,"iPhone,Apple Airpods Headphones"
92296,220556,Bose SoundSport Headphones,1,99.99,2019-06-13 12:56:00,"710 South St, San Francisco, CA 94016",99.99,June, San Francisco,12,"Bose SoundSport Headphones,Lightning Charging Cable"
92419,220678,iPhone,1,700.0,2019-06-25 13:06:00,"848 Chestnut St, Los Angeles, CA 90001",700.0,June, Los Angeles,13,"iPhone,Wired Headphones"
92506,220764,AA Batteries (4-pack),1,3.84,2019-06-25 10:22:00,"675 Hickory St, San Francisco, CA 94016",3.84,June, San Francisco,10,"AA Batteries (4-pack),Apple Airpods Headphones"
92522,220779,AAA Batteries (4-pack),2,2.99,2019-06-04 10:14:00,"683 Jefferson St, Los Angeles, CA 90001",5.98,June, Los Angeles,10,"AAA Batteries (4-pack),Bose SoundSport Headphones"
92536,220792,Google Phone,1,600.0,2019-06-01 10:01:00,"381 7th St, Dallas, TX 75001",600.0,June, Dallas,10,"Google Phone,Bose SoundSport Headphones"
92540,220795,iPhone,1,700.0,2019-06-08 22:47:00,"687 Pine St, Portland, OR 97035",700.0,June, Portland,22,"iPhone,Lightning Charging Cable"
92556,220810,Google Phone,1,600.0,2019-06-05 16:18:00,"253 Elm St, Los Angeles, CA 90001",600.0,June, Los Angeles,16,"Google Phone,Wired Headphones"
92584,220837,iPhone,1,700.0,2019-06-30 11:51:00,"573 1st St, Seattle, WA 98101",700.0,June, Seattle,11,"iPhone,Wired Headphones"
92588,220840,ThinkPad Laptop,1,999.99,2019-06-10 23:10:00,"438 Jackson St, New York City, NY 10001",999.99,June, New York City,23,"ThinkPad Laptop,AAA Batteries (4-pack)"
92597,220848,Apple Airpods Headphones,1,150.0,2019-06-14 09:21:00,"601 North St, Atlanta, GA 30301",150.0,June, Atlanta,9,"Apple Airpods Headphones,Vareebadd Phone"
92632,220882,Lightning Charging Cable,1,14.95,2019-06-13 17:53:00,"588 Lake St, Boston, MA 02215",14.95,June, Boston,17,"Lightning Charging Cable,Lightning Charging Cable"
92645,220894,Google Phone,1,600.0,2019-06-21 05:40:00,"892 Dogwood St, Boston, MA 02215",600.0,June, Boston,5,"Google Phone,Wired Headphones"
92665,220913,27in FHD Monitor,1,149.99,2019-06-04 20:09:00,"890 Main St, Austin, TX 73301",149.99,June, Austin,20,"27in FHD Monitor,Bose SoundSport Headphones"
92677,220924,Google Phone,1,600.0,2019-06-09 22:26:00,"77 River St, Atlanta, GA 30301",600.0,June, Atlanta,22,"Google Phone,USB-C Charging Cable"
92683,220929,USB-C Charging Cable,1,11.95,2019-06-26 10:13:00,"169 13th St, San Francisco, CA 94016",11.95,June, San Francisco,10,"USB-C Charging Cable,AA Batteries (4-pack)"
92692,220937,Vareebadd Phone,1,400.0,2019-06-05 14:41:00,"767 14th St, Seattle, WA 98101",400.0,June, Seattle,14,"Vareebadd Phone,USB-C Charging Cable"
92724,220968,Lightning Charging Cable,1,14.95,2019-06-28 18:45:00,"697 5th St, New York City, NY 10001",14.95,June, New York City,18,"Lightning Charging Cable,Bose SoundSport Headphones"
92754,220997,iPhone,1,700.0,2019-06-21 16:35:00,"577 Church St, Dallas, TX 75001",700.0,June, Dallas,16,"iPhone,Lightning Charging Cable"
92780,221022,Google Phone,1,600.0,2019-06-04 01:33:00,"500 13th St, New York City, NY 10001",600.0,June, New York City,1,"Google Phone,USB-C Charging Cable"
92794,221035,Google Phone,1,600.0,2019-06-28 22:24:00,"160 South St, San Francisco, CA 94016",600.0,June, San Francisco,22,"Google Phone,USB-C Charging Cable,Wired Headphones"
92840,221079,Google Phone,1,600.0,2019-06-25 14:30:00,"113 2nd St, Boston, MA 02215",600.0,June, Boston,14,"Google Phone,USB-C Charging Cable"
92852,221090,Lightning Charging Cable,1,14.95,2019-06-06 18:53:00,"898 Highland St, Los Angeles, CA 90001",14.95,June, Los Angeles,18,"Lightning Charging Cable,AA Batteries (4-pack)"
92864,221101,USB-C Charging Cable,1,11.95,2019-06-30 20:26:00,"39 Dogwood St, Los Angeles, CA 90001",11.95,June, Los Angeles,20,"USB-C Charging Cable,27in 4K Gaming Monitor"
92944,221180,Google Phone,1,600.0,2019-06-30 09:33:00,"375 Jefferson St, Atlanta, GA 30301",600.0,June, Atlanta,9,"Google Phone,USB-C Charging Cable"
92959,221194,Lightning Charging Cable,1,14.95,2019-06-18 16:25:00,"964 Sunset St, Los Angeles, CA 90001",14.95,June, Los Angeles,16,"Lightning Charging Cable,USB-C Charging Cable"
92995,221229,iPhone,1,700.0,2019-06-26 20:42:00,"687 Lincoln St, New York City, NY 10001",700.0,June, New York City,20,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
93009,221241,Google Phone,1,600.0,2019-06-21 04:57:00,"685 South St, Los Angeles, CA 90001",600.0,June, Los Angeles,4,"Google Phone,Wired Headphones"
93031,221262,iPhone,1,700.0,2019-06-17 12:36:00,"53 4th St, San Francisco, CA 94016",700.0,June, San Francisco,12,"iPhone,Apple Airpods Headphones,Wired Headphones"
93040,221269,AA Batteries (4-pack),2,3.84,2019-06-21 22:29:00,"320 River St, New York City, NY 10001",7.68,June, New York City,22,"AA Batteries (4-pack),Lightning Charging Cable"
93069,221297,Google Phone,1,600.0,2019-06-10 08:55:00,"569 Cedar St, Boston, MA 02215",600.0,June, Boston,8,"Google Phone,Bose SoundSport Headphones"
93102,221329,Google Phone,1,600.0,2019-06-25 13:55:00,"267 Madison St, San Francisco, CA 94016",600.0,June, San Francisco,13,"Google Phone,Wired Headphones"
93151,221377,27in FHD Monitor,1,149.99,2019-06-13 15:25:00,"343 7th St, San Francisco, CA 94016",149.99,June, San Francisco,15,"27in FHD Monitor,Bose SoundSport Headphones"
93162,221387,Google Phone,1,600.0,2019-06-20 22:47:00,"556 Center St, New York City, NY 10001",600.0,June, New York City,22,"Google Phone,USB-C Charging Cable"
93260,221484,Wired Headphones,1,11.99,2019-06-04 14:14:00,"213 Sunset St, Atlanta, GA 30301",11.99,June, Atlanta,14,"Wired Headphones,27in 4K Gaming Monitor"
93262,221485,Vareebadd Phone,1,400.0,2019-06-15 19:37:00,"434 12th St, Dallas, TX 75001",400.0,June, Dallas,19,"Vareebadd Phone,USB-C Charging Cable"
93271,221493,27in FHD Monitor,1,149.99,2019-06-14 14:22:00,"724 Wilson St, San Francisco, CA 94016",149.99,June, San Francisco,14,"27in FHD Monitor,Apple Airpods Headphones"
93332,221553,iPhone,1,700.0,2019-06-14 08:49:00,"772 Sunset St, Los Angeles, CA 90001",700.0,June, Los Angeles,8,"iPhone,AA Batteries (4-pack)"
93368,221588,Google Phone,1,600.0,2019-06-03 09:07:00,"516 Madison St, New York City, NY 10001",600.0,June, New York City,9,"Google Phone,USB-C Charging Cable"
93373,221592,Google Phone,1,600.0,2019-06-23 12:56:00,"121 Church St, San Francisco, CA 94016",600.0,June, San Francisco,12,"Google Phone,USB-C Charging Cable"
93425,221643,27in 4K Gaming Monitor,1,389.99,2019-06-29 12:13:00,"314 9th St, Austin, TX 73301",389.99,June, Austin,12,"27in 4K Gaming Monitor,Google Phone"
93448,221665,iPhone,1,700.0,2019-06-28 14:29:00,"547 4th St, Atlanta, GA 30301",700.0,June, Atlanta,14,"iPhone,Wired Headphones"
93456,221672,iPhone,1,700.0,2019-06-21 13:01:00,"705 Maple St, Atlanta, GA 30301",700.0,June, Atlanta,13,"iPhone,Lightning Charging Cable"
93490,221705,Apple Airpods Headphones,1,150.0,2019-06-18 22:34:00,"33 Johnson St, San Francisco, CA 94016",150.0,June, San Francisco,22,"Apple Airpods Headphones,AAA Batteries (4-pack)"
93497,221711,Bose SoundSport Headphones,1,99.99,2019-06-15 16:36:00,"139 West St, New York City, NY 10001",99.99,June, New York City,16,"Bose SoundSport Headphones,Bose SoundSport Headphones"
93510,221723,AAA Batteries (4-pack),1,2.99,2019-06-23 07:16:00,"215 14th St, New York City, NY 10001",2.99,June, New York City,7,"AAA Batteries (4-pack),27in 4K Gaming Monitor"
93515,221727,Bose SoundSport Headphones,1,99.99,2019-06-14 17:35:00,"912 Jackson St, San Francisco, CA 94016",99.99,June, San Francisco,17,"Bose SoundSport Headphones,USB-C Charging Cable"
93525,221736,USB-C Charging Cable,1,11.95,2019-06-15 20:16:00,"603 12th St, Boston, MA 02215",11.95,June, Boston,20,"USB-C Charging Cable,Vareebadd Phone"
93581,221791,27in FHD Monitor,1,149.99,2019-06-07 11:01:00,"310 Meadow St, San Francisco, CA 94016",149.99,June, San Francisco,11,"27in FHD Monitor,27in 4K Gaming Monitor"
93616,221825,iPhone,1,700.0,2019-06-18 12:41:00,"694 Lake St, Los Angeles, CA 90001",700.0,June, Los Angeles,12,"iPhone,Lightning Charging Cable"
93654,221862,20in Monitor,1,109.99,2019-06-07 12:42:00,"855 7th St, Seattle, WA 98101",109.99,June, Seattle,12,"20in Monitor,USB-C Charging Cable"
93662,221869,Google Phone,1,600.0,2019-06-06 22:05:00,"892 Lakeview St, New York City, NY 10001",600.0,June, New York City,22,"Google Phone,USB-C Charging Cable,Wired Headphones"
93685,221890,Bose SoundSport Headphones,1,99.99,2019-06-16 21:23:00,"297 North St, Boston, MA 02215",99.99,June, Boston,21,"Bose SoundSport Headphones,27in FHD Monitor"
93728,221932,Google Phone,1,600.0,2019-06-21 12:10:00,"489 South St, Portland, OR 97035",600.0,June, Portland,12,"Google Phone,Wired Headphones"
93757,221960,Google Phone,1,600.0,2019-06-24 21:37:00,"657 Lake St, Dallas, TX 75001",600.0,June, Dallas,21,"Google Phone,USB-C Charging Cable"
93778,221980,Lightning Charging Cable,1,14.95,2019-06-13 22:05:00,"959 Lakeview St, Los Angeles, CA 90001",14.95,June, Los Angeles,22,"Lightning Charging Cable,Apple Airpods Headphones"
93795,221996,iPhone,1,700.0,2019-06-20 20:00:00,"217 Meadow St, Dallas, TX 75001",700.0,June, Dallas,20,"iPhone,Apple Airpods Headphones"
93858,222058,Google Phone,1,600.0,2019-06-15 08:46:00,"918 14th St, New York City, NY 10001",600.0,June, New York City,8,"Google Phone,USB-C Charging Cable"
93866,222065,iPhone,1,700.0,2019-06-16 11:55:00,"476 8th St, Portland, OR 97035",700.0,June, Portland,11,"iPhone,Wired Headphones"
93870,222068,USB-C Charging Cable,1,11.95,2019-06-25 12:32:00,"144 Walnut St, Atlanta, GA 30301",11.95,June, Atlanta,12,"USB-C Charging Cable,Wired Headphones"
93907,222104,Lightning Charging Cable,1,14.95,2019-06-02 09:07:00,"783 Walnut St, San Francisco, CA 94016",14.95,June, San Francisco,9,"Lightning Charging Cable,Bose SoundSport Headphones"
93914,222110,iPhone,1,700.0,2019-06-10 21:05:00,"951 Hill St, Boston, MA 02215",700.0,June, Boston,21,"iPhone,Wired Headphones"
93924,222119,iPhone,1,700.0,2019-06-30 10:13:00,"21 Meadow St, Seattle, WA 98101",700.0,June, Seattle,10,"iPhone,Lightning Charging Cable"
93963,222157,Lightning Charging Cable,2,14.95,2019-06-29 15:16:00,"171 10th St, Boston, MA 02215",29.9,June, Boston,15,"Lightning Charging Cable,ThinkPad Laptop"
93999,222192,Apple Airpods Headphones,1,150.0,2019-06-26 08:54:00,"465 Meadow St, Dallas, TX 75001",150.0,June, Dallas,8,"Apple Airpods Headphones,AAA Batteries (4-pack)"
94013,222205,USB-C Charging Cable,1,11.95,2019-06-23 18:22:00,"413 Sunset St, Boston, MA 02215",11.95,June, Boston,18,"USB-C Charging Cable,AAA Batteries (4-pack)"
94030,222221,Vareebadd Phone,1,400.0,2019-06-07 16:28:00,"79 Washington St, Atlanta, GA 30301",400.0,June, Atlanta,16,"Vareebadd Phone,USB-C Charging Cable"
94142,222332,27in FHD Monitor,1,149.99,2019-06-04 14:22:00,"182 Lake St, Los Angeles, CA 90001",149.99,June, Los Angeles,14,"27in FHD Monitor,34in Ultrawide Monitor"
94155,222344,27in FHD Monitor,1,149.99,2019-06-17 12:04:00,"893 Lake St, Los Angeles, CA 90001",149.99,June, Los Angeles,12,"27in FHD Monitor,AAA Batteries (4-pack)"
94167,222355,Google Phone,1,600.0,2019-06-22 19:30:00,"804 9th St, San Francisco, CA 94016",600.0,June, San Francisco,19,"Google Phone,Bose SoundSport Headphones"
94188,222375,27in 4K Gaming Monitor,1,389.99,2019-06-13 20:52:00,"288 Dogwood St, Dallas, TX 75001",389.99,June, Dallas,20,"27in 4K Gaming Monitor,Wired Headphones"
94193,222379,Lightning Charging Cable,1,14.95,2019-06-18 14:35:00,"842 Ridge St, New York City, NY 10001",14.95,June, New York City,14,"Lightning Charging Cable,Wired Headphones"
94205,222390,Wired Headphones,1,11.99,2019-06-12 11:16:00,"7 Highland St, Boston, MA 02215",11.99,June, Boston,11,"Wired Headphones,20in Monitor"
94231,222415,Google Phone,1,600.0,2019-06-06 10:45:00,"463 7th St, Seattle, WA 98101",600.0,June, Seattle,10,"Google Phone,USB-C Charging Cable,Wired Headphones"
94253,222435,USB-C Charging Cable,1,11.95,2019-06-17 12:39:00,"588 5th St, San Francisco, CA 94016",11.95,June, San Francisco,12,"USB-C Charging Cable,AAA Batteries (4-pack)"
94257,222438,Lightning Charging Cable,1,14.95,2019-06-30 18:24:00,"773 Forest St, Atlanta, GA 30301",14.95,June, Atlanta,18,"Lightning Charging Cable,Macbook Pro Laptop"
94262,222442,iPhone,1,700.0,2019-06-11 10:55:00,"352 4th St, Boston, MA 02215",700.0,June, Boston,10,"iPhone,Lightning Charging Cable"
94272,222451,iPhone,1,700.0,2019-06-14 21:34:00,"465 12th St, Atlanta, GA 30301",700.0,June, Atlanta,21,"iPhone,Lightning Charging Cable"
94278,222456,USB-C Charging Cable,1,11.95,2019-06-08 07:00:00,"248 5th St, Seattle, WA 98101",11.95,June, Seattle,7,"USB-C Charging Cable,27in FHD Monitor"
94287,222464,USB-C Charging Cable,1,11.95,2019-06-04 21:56:00,"680 Walnut St, San Francisco, CA 94016",11.95,June, San Francisco,21,"USB-C Charging Cable,34in Ultrawide Monitor"
94293,222469,iPhone,1,700.0,2019-06-01 06:37:00,"633 Center St, New York City, NY 10001",700.0,June, New York City,6,"iPhone,Lightning Charging Cable"
94298,222473,Google Phone,1,600.0,2019-06-14 13:25:00,"983 North St, Seattle, WA 98101",600.0,June, Seattle,13,"Google Phone,USB-C Charging Cable"
94322,222496,iPhone,1,700.0,2019-06-17 18:38:00,"721 5th St, Boston, MA 02215",700.0,June, Boston,18,"iPhone,Apple Airpods Headphones"
94344,222517,Google Phone,1,600.0,2019-06-30 20:37:00,"525 9th St, Austin, TX 73301",600.0,June, Austin,20,"Google Phone,USB-C Charging Cable"
94355,222527,Google Phone,1,600.0,2019-06-05 13:47:00,"477 Jackson St, Seattle, WA 98101",600.0,June, Seattle,13,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
94361,222531,Vareebadd Phone,1,400.0,2019-06-19 21:57:00,"896 1st St, Atlanta, GA 30301",400.0,June, Atlanta,21,"Vareebadd Phone,USB-C Charging Cable"
94386,222555,Vareebadd Phone,1,400.0,2019-06-20 12:23:00,"993 Cedar St, New York City, NY 10001",400.0,June, New York City,12,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
94468,222635,iPhone,1,700.0,2019-06-06 21:53:00,"890 Ridge St, New York City, NY 10001",700.0,June, New York City,21,"iPhone,Lightning Charging Cable"
94522,222688,iPhone,1,700.0,2019-06-29 09:05:00,"150 Chestnut St, Austin, TX 73301",700.0,June, Austin,9,"iPhone,Lightning Charging Cable"
94532,222697,Vareebadd Phone,1,400.0,2019-06-12 11:04:00,"725 Ridge St, Austin, TX 73301",400.0,June, Austin,11,"Vareebadd Phone,USB-C Charging Cable"
94577,222741,27in 4K Gaming Monitor,1,389.99,2019-06-28 11:36:00,"940 Jackson St, San Francisco, CA 94016",389.99,June, San Francisco,11,"27in 4K Gaming Monitor,AAA Batteries (4-pack)"
94580,222743,Google Phone,1,600.0,2019-06-02 11:21:00,"479 Lakeview St, Boston, MA 02215",600.0,June, Boston,11,"Google Phone,USB-C Charging Cable"
94625,222787,AA Batteries (4-pack),1,3.84,2019-06-03 02:22:00,"799 Spruce St, Seattle, WA 98101",3.84,June, Seattle,2,"AA Batteries (4-pack),27in 4K Gaming Monitor"
94651,222812,Vareebadd Phone,1,400.0,2019-06-16 13:13:00,"567 Meadow St, Los Angeles, CA 90001",400.0,June, Los Angeles,13,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
94658,222817,iPhone,1,700.0,2019-06-21 10:27:00,"114 7th St, Los Angeles, CA 90001",700.0,June, Los Angeles,10,"iPhone,Wired Headphones"
94705,222863,27in FHD Monitor,1,149.99,2019-06-07 11:05:00,"222 Walnut St, Austin, TX 73301",149.99,June, Austin,11,"27in FHD Monitor,Bose SoundSport Headphones"
94711,222868,iPhone,1,700.0,2019-06-16 13:53:00,"505 North St, New York City, NY 10001",700.0,June, New York City,13,"iPhone,Apple Airpods Headphones"
94726,222882,Apple Airpods Headphones,1,150.0,2019-06-18 11:37:00,"990 Walnut St, Los Angeles, CA 90001",150.0,June, Los Angeles,11,"Apple Airpods Headphones,AA Batteries (4-pack)"
94729,222884,Google Phone,1,600.0,2019-06-04 12:06:00,"819 Pine St, New York City, NY 10001",600.0,June, New York City,12,"Google Phone,USB-C Charging Cable"
94749,222903,iPhone,1,700.0,2019-06-07 22:21:00,"685 Hickory St, New York City, NY 10001",700.0,June, New York City,22,"iPhone,Lightning Charging Cable"
94875,223028,Vareebadd Phone,1,400.0,2019-07-07 10:21:00,"969 10th St, San Francisco, CA 94016",400.0,July, San Francisco,10,"Vareebadd Phone,USB-C Charging Cable,Wired Headphones"
94897,223048,Vareebadd Phone,1,400.0,2019-07-21 17:19:00,"168 8th St, Portland, OR 97035",400.0,July, Portland,17,"Vareebadd Phone,USB-C Charging Cable"
94945,223095,Apple Airpods Headphones,1,150.0,2019-07-03 13:42:00,"876 Cedar St, Los Angeles, CA 90001",150.0,July, Los Angeles,13,"Apple Airpods Headphones,AA Batteries (4-pack)"
94957,223106,Wired Headphones,1,11.99,2019-07-14 14:30:00,"630 2nd St, San Francisco, CA 94016",11.99,July, San Francisco,14,"Wired Headphones,Vareebadd Phone"
94969,223117,Google Phone,1,600.0,2019-07-11 23:25:00,"184 Spruce St, Atlanta, GA 30301",600.0,July, Atlanta,23,"Google Phone,USB-C Charging Cable"
94986,223133,AA Batteries (4-pack),1,3.84,2019-07-28 20:40:00,"621 Church St, San Francisco, CA 94016",3.84,July, San Francisco,20,"AA Batteries (4-pack),AAA Batteries (4-pack)"
94994,223140,AA Batteries (4-pack),1,3.84,2019-07-22 09:58:00,"112 Meadow St, San Francisco, CA 94016",3.84,July, San Francisco,9,"AA Batteries (4-pack),Flatscreen TV"
94999,223144,Google Phone,1,600.0,2019-07-15 21:51:00,"37 Walnut St, New York City, NY 10001",600.0,July, New York City,21,"Google Phone,USB-C Charging Cable"
95066,223210,AA Batteries (4-pack),3,3.84,2019-07-09 17:05:00,"272 Spruce St, Atlanta, GA 30301",11.52,July, Atlanta,17,"AA Batteries (4-pack),27in FHD Monitor"
95078,223221,Wired Headphones,1,11.99,2019-07-07 18:32:00,"244 Meadow St, Boston, MA 02215",11.99,July, Boston,18,"Wired Headphones,Macbook Pro Laptop"
95080,223222,20in Monitor,1,109.99,2019-07-14 16:21:00,"534 Lincoln St, San Francisco, CA 94016",109.99,July, San Francisco,16,"20in Monitor,Apple Airpods Headphones"
95103,223244,AAA Batteries (4-pack),1,2.99,2019-07-09 11:05:00,"205 Lake St, Seattle, WA 98101",2.99,July, Seattle,11,"AAA Batteries (4-pack),AA Batteries (4-pack)"
95181,223321,Vareebadd Phone,1,400.0,2019-07-21 10:13:00,"863 Lincoln St, San Francisco, CA 94016",400.0,July, San Francisco,10,"Vareebadd Phone,USB-C Charging Cable"
95187,223326,iPhone,1,700.0,2019-07-23 10:05:00,"837 7th St, Boston, MA 02215",700.0,July, Boston,10,"iPhone,20in Monitor"
95215,223353,iPhone,1,700.0,2019-07-26 10:12:00,"154 Center St, New York City, NY 10001",700.0,July, New York City,10,"iPhone,Apple Airpods Headphones"
95236,223373,USB-C Charging Cable,1,11.95,2019-07-06 16:47:00,"602 North St, San Francisco, CA 94016",11.95,July, San Francisco,16,"USB-C Charging Cable,Macbook Pro Laptop"
95328,223464,Google Phone,1,600.0,2019-07-25 20:58:00,"951 North St, Seattle, WA 98101",600.0,July, Seattle,20,"Google Phone,USB-C Charging Cable"
95370,223505,Wired Headphones,1,11.99,2019-07-29 15:31:00,"685 Park St, San Francisco, CA 94016",11.99,July, San Francisco,15,"Wired Headphones,AAA Batteries (4-pack)"
95392,223526,Apple Airpods Headphones,1,150.0,2019-07-18 17:17:00,"41 Willow St, Boston, MA 02215",150.0,July, Boston,17,"Apple Airpods Headphones,Bose SoundSport Headphones"
95400,223533,Bose SoundSport Headphones,1,99.99,2019-07-01 23:07:00,"644 Lakeview St, Seattle, WA 98101",99.99,July, Seattle,23,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
95446,223578,Google Phone,1,600.0,2019-07-26 18:37:00,"589 Adams St, New York City, NY 10001",600.0,July, New York City,18,"Google Phone,USB-C Charging Cable"
95448,223579,iPhone,1,700.0,2019-07-17 01:13:00,"204 Pine St, Los Angeles, CA 90001",700.0,July, Los Angeles,1,"iPhone,Lightning Charging Cable"
95455,223585,Lightning Charging Cable,1,14.95,2019-07-17 09:03:00,"26 Adams St, San Francisco, CA 94016",14.95,July, San Francisco,9,"Lightning Charging Cable,20in Monitor"
95529,223658,Google Phone,1,600.0,2019-07-21 08:05:00,"960 West St, Seattle, WA 98101",600.0,July, Seattle,8,"Google Phone,USB-C Charging Cable"
95531,223659,Vareebadd Phone,1,400.0,2019-07-08 16:25:00,"737 Johnson St, Seattle, WA 98101",400.0,July, Seattle,16,"Vareebadd Phone,USB-C Charging Cable"
95550,223677,iPhone,1,700.0,2019-07-28 01:50:00,"38 Jackson St, Atlanta, GA 30301",700.0,July, Atlanta,1,"iPhone,Lightning Charging Cable"
95569,223695,27in FHD Monitor,2,149.99,2019-07-28 20:09:00,"460 Chestnut St, Seattle, WA 98101",299.98,July, Seattle,20,"27in FHD Monitor,LG Washing Machine"
95622,223747,Google Phone,1,600.0,2019-07-11 23:19:00,"657 Meadow St, San Francisco, CA 94016",600.0,July, San Francisco,23,"Google Phone,USB-C Charging Cable"
95630,223754,iPhone,1,700.0,2019-07-24 15:05:00,"912 6th St, Boston, MA 02215",700.0,July, Boston,15,"iPhone,Lightning Charging Cable"
95632,223755,Lightning Charging Cable,1,14.95,2019-07-31 06:01:00,"910 Park St, San Francisco, CA 94016",14.95,July, San Francisco,6,"Lightning Charging Cable,Bose SoundSport Headphones"
95636,223758,Wired Headphones,1,11.99,2019-07-13 17:31:00,"197 Center St, San Francisco, CA 94016",11.99,July, San Francisco,17,"Wired Headphones,AA Batteries (4-pack)"
95645,223766,20in Monitor,1,109.99,2019-07-05 12:55:00,"687 Park St, Boston, MA 02215",109.99,July, Boston,12,"20in Monitor,Lightning Charging Cable"
95724,223844,LG Dryer,1,600.0,2019-07-04 20:42:00,"567 Dogwood St, Boston, MA 02215",600.0,July, Boston,20,"LG Dryer,27in FHD Monitor"
95736,223855,Google Phone,1,600.0,2019-07-04 09:46:00,"283 Park St, Boston, MA 02215",600.0,July, Boston,9,"Google Phone,USB-C Charging Cable"
95767,223885,27in FHD Monitor,1,149.99,2019-07-02 23:55:00,"342 South St, Los Angeles, CA 90001",149.99,July, Los Angeles,23,"27in FHD Monitor,AA Batteries (4-pack)"
95797,223914,Google Phone,1,600.0,2019-07-30 00:05:00,"192 Lincoln St, Los Angeles, CA 90001",600.0,July, Los Angeles,0,"Google Phone,USB-C Charging Cable"
95895,224011,iPhone,1,700.0,2019-07-31 23:30:00,"570 South St, Los Angeles, CA 90001",700.0,July, Los Angeles,23,"iPhone,Apple Airpods Headphones"
96026,224141,Bose SoundSport Headphones,1,99.99,2019-07-28 18:05:00,"170 6th St, San Francisco, CA 94016",99.99,July, San Francisco,18,"Bose SoundSport Headphones,AA Batteries (4-pack)"
96030,224144,Bose SoundSport Headphones,1,99.99,2019-07-22 22:04:00,"165 1st St, San Francisco, CA 94016",99.99,July, San Francisco,22,"Bose SoundSport Headphones,Apple Airpods Headphones"
96079,224192,iPhone,1,700.0,2019-07-15 17:03:00,"241 11th St, San Francisco, CA 94016",700.0,July, San Francisco,17,"iPhone,Apple Airpods Headphones"
96084,224196,AA Batteries (4-pack),1,3.84,2019-07-26 20:11:00,"352 10th St, San Francisco, CA 94016",3.84,July, San Francisco,20,"AA Batteries (4-pack),Wired Headphones"
96096,224207,iPhone,1,700.0,2019-07-01 15:26:00,"744 Hill St, New York City, NY 10001",700.0,July, New York City,15,"iPhone,Lightning Charging Cable"
